n_hidden,200
init_rate,30
decay_rate,1
mini_batch_size,100
dropoutPred,true
maxGrad,5e-05
-----
i	averageErr	auc	testPred	rate	clock
596	2.5258490497423	0.65990771298093	0.74363085693925	1	3260.235393
597	2.5973179822097	0.65846868250328	0.73971138428648	1	3265.65499
598	2.5343606322147	0.66048015222304	0.74363085693925	1	3271.066287
599	2.4654146884383	0.65982593594634	0.74131480491716	1	3276.485841
600	2.5592531802008	0.6599279936855	0.74042401567789	1	3281.922175
601	2.5183606797496	0.65938622083136	0.74238375200428	1	3287.343766
602	2.5566788128493	0.66054295698561	0.74291822554784	1	3292.75945
603	2.5032471093052	0.66590229672437	0.74274006769998	1	3298.166183
604	2.5331589364383	0.65850728126361	0.74238375200428	1	3303.609911
605	2.5574424551957	0.65759898374044	0.74345269909139	1	3309.01733
606	2.5539014155228	0.65895738206198	0.74309638339569	1	3314.426465
607	2.5318665996512	0.66364328792091	0.74184927846072	1	3319.841162
608	2.527951876274	0.66578870842333	0.74274006769998	1	3325.241889
609	2.5427120871071	0.66075647682292	0.74131480491716	1	3330.679907
610	2.5210163787046	0.65930444379677	0.74131480491716	1	3336.186779
611	2.5604486249861	0.65995866007348	0.73988954213433	1	3341.589496
612	2.5214061689413	0.65937648936424	0.73899875289507	1	3347.012715
613	2.4740105487351	0.65998949001551	0.74291822554784	1	3352.444603
614	2.4957018534138	0.66038815305913	0.74309638339569	1	3357.853163
615	2.4905556353301	0.65914088972759	0.74256190985213	1	3363.270796
616	2.5023640151536	0.65968266258174	0.74006769998218	1	3368.683231
617	2.5244128444953	0.65945826639883	0.73917691074292	1	3374.091633
618	2.506304173543	0.66134886966147	0.74006769998218	1	3379.501516
619	2.5386108594339	0.66039723030997	0.7407803313736	1	3384.920012
620	2.5217957080269	0.65961028990613	0.74095848922145	1	3390.350376
621	2.5480804952082	0.66012221414265	0.74291822554784	1	3395.782601
622	2.5510920931036	0.66031659815387	0.74309638339569	1	3401.19025
623	2.5156939102304	0.65993870647704	0.74274006769998	1	3406.609917
624	2.5291955927197	0.65986715157177	0.73971138428648	1	3412.01696
625	2.5180721602211	0.65848667345089	0.74363085693925	1	3417.418924
626	2.5174197399016	0.66052136784848	0.74006769998218	1	3422.824722
627	2.5436635068718	0.65945000691834	0.74060217352574	1	3428.21275
628	2.4810463096564	0.65943733147798	0.7411366470693	1	3433.601701
629	2.557001877613	0.65949882780799	0.74256190985213	1	3439.030271
630	2.4887485933724	0.66162503070728	0.74274006769998	1	3444.361113
631	2.5219266451626	0.65944804426951	0.7411366470693	1	3449.638374
632	2.4965777583573	0.65977515240786	0.74274006769998	1	3454.963364
633	2.5210674297453	0.65977515240786	0.74416533048281	1	3460.223847
634	2.4955666884368	0.65893742846554	0.74006769998218	1	3465.49347
635	2.478235974167	0.65920271316574	0.74363085693925	1	3470.731481
636	2.5285474309264	0.6606334841629	0.74469980402637	1	3476.00721
637	2.468940312293	0.66035879510371	0.74452164617851	1	3481.311352
638	2.501346401444	0.65916149754031	0.73971138428648	1	3486.626702
639	2.5370558469883	0.66067469978833	0.74345269909139	1	3491.946721
640	2.5157148879133	0.66041865589303	0.74327454124354	1	3497.229981
641	2.4972184762015	0.65863223657246	0.73917691074292	1	3502.551996
642	2.5063073974207	0.65914088972759	0.74238375200428	1	3507.842969
643	2.5286508446648	0.65974415891175	0.74327454124354	1	3513.104752
644	2.4998035191763	0.65931630146679	0.74042401567789	1	3518.351017
645	2.4773460348113	0.66139998030809	0.74274006769998	1	3523.613712
646	2.503508099262	0.66092003089209	0.74149296276501	1	3528.881727
647	2.4813513228474	0.66071526119748	0.73971138428648	1	3534.116252
648	2.4589252294583	0.66183176305072	0.74256190985213	1	3539.346692
649	2.4716803319731	0.66367624406585	0.73917691074292	1	3544.607124
650	2.5015150900204	0.66047058431	0.74345269909139	1	3549.830393
651	2.5111737872709	0.66129792256892	0.74309638339569	1	3555.234434
652	2.4639010008723	0.66082754106597	0.74327454124354	1	3560.637363
653	2.4471617379233	0.6592345244322	0.74345269909139	1	3566.073716
654	2.5417880220644	0.6599279936855	0.7411366470693	1	3571.49852
655	2.5108837875657	0.65843458147986	0.74274006769998	1	3576.905925
656	2.5205294931863	0.66047058431	0.74327454124354	1	3582.340247
657	2.5054533436938	0.65980712722838	0.74274006769998	1	3587.748761
658	2.5212861856192	0.66101399270483	0.74060217352574	1	3593.229453
659	2.4125435401295	0.6592432745749	0.74291822554784	1	3598.652724
660	2.5179966624994	0.66222028574204	0.74149296276501	1	3604.073536
661	2.4595108424857	0.66175873615883	0.74220559415642	1	3609.512933
662	2.4847341702569	0.66136089088556	0.74167112061286	1	3614.964459
663	2.5284671565923	0.66582141923716	0.74238375200428	1	3620.372197
664	2.5094597425151	0.66030703024082	0.74202743630857	1	3625.785197
665	2.508299252744	0.66760481280746	0.74363085693925	1	3631.20919
666	2.4666308351602	0.6612680739513	0.74345269909139	1	3636.616791
667	2.5020117969446	0.66421883469034	0.74131480491716	1	3642.014449
668	2.476397487053	0.66143260934489	0.7438090147871	1	3647.438574
669	2.509094509111	0.66110451988212	0.74274006769998	1	3652.857306
670	2.4747839124517	0.65989814506788	0.74363085693925	1	3658.25876
671	2.4417970692681	0.66061385767459	0.74220559415642	1	3663.684793
672	2.4805948626521	0.66179169230377	0.74095848922145	1	3669.128483
673	2.4972858220355	0.66319989283937	0.74060217352574	1	3674.548178
674	2.4965356520015	0.66187330578429	0.74256190985213	1	3679.95456
675	2.5130874748601	0.66108489339382	0.74345269909139	1	3685.285251
676	2.5123006593062	0.66298539167765	0.74131480491716	1	3690.52868
677	2.5019255729177	0.66172790621679	0.74363085693925	1	3695.853059
678	2.4098500970209	0.66297516954833	0.74363085693925	1	3701.196218
679	2.4975922086045	0.66208584429718	0.74060217352574	1	3706.489938
680	2.4860531289518	0.66167695912424	0.74452164617851	1	3711.776664
681	2.4476163999561	0.66412004803256	0.74291822554784	1	3717.055839
682	2.4809583347392	0.66332566591857	0.74131480491716	1	3722.350129
683	2.4869474600591	0.65975258194631	0.74238375200428	1	3727.634056
684	2.4683751681933	0.66016146711925	0.74327454124354	1	3732.959123
685	2.5066230163692	0.6606226078173	0.74309638339569	1	3738.258011
686	2.4690218572037	0.65926191973878	0.74327454124354	1	3743.590818
687	2.4575225054209	0.66211340315784	0.74202743630857	1	3748.908184
688	2.4740955779533	0.66063086729779	0.74131480491716	1	3754.192802
689	2.513697472368	0.65922070411335	0.74238375200428	1	3759.476012
690	2.495473648386	0.65728626836017	0.74416533048281	1	3764.71935
691	2.4505741631018	0.65911701083349	0.74345269909139	1	3769.974385
692	2.4547140692031	0.65879701729715	0.74291822554784	1	3775.242787
693	2.5084768302841	0.65760119172037	0.74398717263495	1	3780.547177
694	2.4374568688866	0.65847170825356	0.74363085693925	1	3785.86146
695	2.4645414814396	0.65890087413108	0.74184927846072	1	3791.166903
696	2.4652620854973	0.65712917467673	0.7411366470693	1	3796.47253
697	2.4162838453048	0.65677172725854	0.74309638339569	1	3801.739645
698	2.4382593519645	0.6607904960693	0.74398717263495	1	3807.039535
699	2.4403597076336	0.65919813365181	0.74345269909139	1	3812.339133
700	2.4269990473524	0.65890962427378	0.74345269909139	1	3817.629114
701	2.4325596378286	0.65552233772411	0.74220559415642	1	3822.934835
702	2.4658007620173	0.65740500861439	0.74274006769998	1	3828.250673
703	2.488414963576	0.65900309542431	0.74131480491716	1	3833.560309
704	2.4641050857647	0.6572943642866	0.74256190985213	1	3838.832278
705	2.4253145282431	0.65661986730531	0.74220559415642	1	3844.121584
706	2.4768148978764	0.65700225671905	0.74363085693925	1	3849.43779
707	2.4353411586919	0.6576397904807	0.74131480491716	1	3854.735754
708	2.4701508749629	0.65800811424448	0.74149296276501	1	3860.057088
709	2.4425983241824	0.65964561758507	0.74345269909139	1	3865.360953
710	2.4669178483258	0.65811049909178	0.74202743630857	1	3870.683029
711	2.4534788247943	0.65792633720989	0.74184927846072	1	3876.083547
712	2.4851743973915	0.65799756500702	0.74274006769998	1	3881.379545
713	2.4212127712735	0.6558393872872	0.7411366470693	1	3886.657865
714	2.5169402750566	0.65863313611984	0.74095848922145	1	3891.94093
715	2.4863687361304	0.65737450578049	0.74202743630857	1	3897.242962
716	2.4629263212346	0.66333237163541	0.74238375200428	1	3902.533098
717	2.4318724132386	0.65671088514481	0.74345269909139	1	3907.846993
718	2.4321777010777	0.65956187790165	0.74149296276501	1	3913.167796
719	2.4475594807759	0.65967448487828	0.74149296276501	1	3918.441339
720	2.4609135583241	0.65756856268357	0.74220559415642	1	3923.671222
721	2.4029874571667	0.65814247391231	0.74452164617851	1	3928.905437
722	2.4271382029329	0.65827143629585	0.74309638339569	1	3934.135017
723	2.4661734286476	0.65843499036503	0.74487796187422	1	3939.345287
724	2.4480920271264	0.65812072122111	0.7407803313736	1	3944.584337
725	2.4772778608155	0.65505081134267	0.74167112061286	1	3949.821279
726	2.5250811390852	0.66074821734242	0.74095848922145	1	3955.042125
727	2.5006323638478	0.65848013128812	0.74256190985213	1	3960.278969
728	2.4555187294271	0.66411056189655	0.7411366470693	1	3965.528482
729	2.4731449049907	0.65683870264987	0.74202743630857	1	3970.757713
730	2.4242745871337	0.65565162721579	0.7438090147871	1	3976.007234
731	2.4657594890945	0.65490443045076	0.74309638339569	1	3981.235511
732	2.445892717495	0.6563254699808	0.74274006769998	1	3986.4779
733	2.4693448669072	0.65645819410793	0.74149296276501	1	3991.718308
734	2.4285833534642	0.65531086231266	0.74131480491716	1	3997.019767
735	2.4573528566196	0.65607204295061	0.7411366470693	1	4002.335568
736	2.4405450407806	0.65683077027752	0.74060217352574	1	4007.629536
737	2.4461462502452	0.65934312433413	0.74202743630857	1	4012.917206
738	2.4387745910267	0.65673697201884	0.7438090147871	1	4018.214751
739	2.4439032981603	0.65702286453176	0.74256190985213	1	4023.509949
740	2.4521441437083	0.65659337154611	0.74327454124354	1	4028.81286
741	2.4560544879921	0.65471814236597	0.74291822554784	1	4034.063866
742	2.4680704207726	0.65564868324254	0.74309638339569	1	4039.300374
743	2.4510093295575	0.65772737368474	0.74327454124354	1	4044.530066
744	2.4384855548574	0.65783401093784	0.74184927846072	1	4049.789942
745	2.4413102686692	0.65724987757978	0.74220559415642	1	4055.110978
746	2.4890649719545	0.65591658480786	0.74238375200428	1	4060.418166
747	2.4970192182321	0.66035282538019	0.74345269909139	1	4065.701485
748	2.4492929969493	0.65815555823784	0.74309638339569	1	4071.032838
749	2.4393580400951	0.65392065272466	0.74202743630857	1	4076.331083
750	2.4362248384682	0.6550655312089	0.74167112061286	1	4081.607922
751	2.4415828980051	0.65705451224415	0.74291822554784	1	4086.915071
752	2.4642901154277	0.65553591271185	0.74309638339569	1	4092.24072
753	2.4135564204725	0.65664219243576	0.74487796187422	1	4097.564996
754	2.4513650217007	0.65580152452019	0.74220559415642	1	4102.844415
755	2.4267995436795	0.65656818421945	0.74398717263495	1	4108.145358
756	2.4574657237818	0.6578878202266	0.74095848922145	1	4113.428971
757	2.4580097258219	0.65692890271902	0.74434348833066	1	4118.7305
758	2.4379589405214	0.65816447193461	0.74469980402637	1	4124.022552
759	2.4245169214753	0.65668357161526	0.7438090147871	1	4129.303831
760	2.433805898224	0.65741956492655	0.74256190985213	1	4134.607078
761	2.4903589650571	0.65642752771996	0.74309638339569	1	4139.892202
762	2.4403567088588	0.65679356172678	0.74487796187422	1	4145.187278
763	2.44383102757	0.65624369294621	0.74398717263495	1	4150.537903
764	2.442176683125	0.65891395845661	0.7438090147871	1	4155.829201
765	2.4554568882668	0.65728716790755	0.74469980402637	1	4161.140823
766	2.4348867508597	0.65794138418426	0.74398717263495	1	4166.461216
767	2.447556434102	0.6576142760459	0.74523427756993	1	4171.778081
768	2.4344077751702	0.65535273215437	0.74469980402637	1	4177.093503
769	2.5181056698296	0.65621286300417	0.74131480491716	1	4182.368392
770	2.3847229962665	0.65515507706177	0.74434348833066	1	4187.62598
771	2.3775696667004	0.65684434526526	0.74505611972207	1	4192.905782
772	2.471519043434	0.6541122563167	0.74220559415642	1	4198.166094
773	2.4685348236011	0.65583219090816	0.74469980402637	1	4203.426247
774	2.4772664610344	0.65589401434631	0.74309638339569	1	4208.669331
775	2.4732696342956	0.65810493825343	0.74363085693925	1	4213.956101
776	2.4385371792173	0.65627190602314	0.74398717263495	1	4219.19922
777	2.4453001440623	0.65545413567726	0.74434348833066	1	4224.428951
778	2.4581422584737	0.65640463015028	0.74238375200428	1	4229.693925
779	2.4222497106014	0.65607752201192	0.74363085693925	1	4234.958734
780	2.4684999455365	0.65487891601597	0.74167112061286	1	4240.249854
781	2.4410455016549	0.65591920167296	0.74220559415642	1	4245.537106
782	2.4492969001721	0.65692612229985	0.74220559415642	1	4250.860688
783	2.4271703581472	0.65630289951925	0.74309638339569	1	4256.169338
784	2.4467034826084	0.65728422393431	0.74363085693925	1	4261.41753
785	2.4288296970025	0.65648640718486	0.74202743630857	1	4266.661031
786	2.4090726205712	0.65949220386818	0.74398717263495	1	4271.913092
787	2.3781449020291	0.65534152870063	0.74363085693925	1	4277.143829
788	2.4284350186645	0.65719664073026	0.74149296276501	1	4282.45145
789	2.4434832304959	0.65711241038464	0.74274006769998	1	4287.699688
790	2.3902577594589	0.65733500747279	0.74149296276501	1	4292.92824
791	2.415397829173	0.66157203918886	0.74487796187422	1	4298.267558
792	2.4251766628865	0.65645819410793	0.7411366470693	1	4303.519953
793	2.437717137629	0.65793844021101	0.74202743630857	1	4308.763835
794	2.477514625952	0.65509619759687	0.74363085693925	1	4314.048447
795	2.4242364857416	0.65439945726218	0.74220559415642	1	4319.358837
796	2.416271023898	0.65450086078507	0.74327454124354	1	4324.664414
797	2.3625070559572	0.6570359488573	0.7438090147871	1	4329.983417
798	2.4335403977261	0.65867737749555	0.74345269909139	1	4335.315525
799	2.4618341646165	0.65692890271902	0.74327454124354	1	4340.606793
800	2.3674397909582	0.6559757913809	0.74202743630857	1	4345.894696
801	2.3956813602056	0.65769605308049	0.74238375200428	1	4351.358219
802	2.4224624923747	0.65851382342637	0.74184927846072	1	4356.656366
803	2.4006161894369	0.65733778789196	0.74416533048281	1	4361.970548
804	2.4052610087268	0.65757698571813	0.74274006769998	1	4367.255241
805	2.3747496163939	0.65550769963491	0.74274006769998	1	4372.522759
806	2.4391711645182	0.65692890271902	0.74238375200428	1	4377.794265
807	2.4156294010284	0.65814942496025	0.74452164617851	1	4383.105458
808	2.4678595228434	0.6563254699808	0.74256190985213	1	4388.440475
809	2.4374637722383	0.65604154011671	0.74256190985213	1	4393.749861
810	2.4145024237314	0.65752374886861	0.74309638339569	1	4399.019134
811	2.3910244238967	0.65816111907619	0.74452164617851	1	4404.27432
812	2.4014396916317	0.6575858994149	0.74095848922145	1	4409.519318
813	2.3878595093778	0.65629464003876	0.74256190985213	1	4414.756461
814	2.3776999762595	0.65741956492655	0.74452164617851	1	4419.984457
815	2.4275125681439	0.65630289951925	0.74274006769998	1	4425.281337
816	2.4236152356812	0.65779148687986	0.74416533048281	1	4430.573486
817	2.4206336444264	0.65701067975361	0.74398717263495	1	4435.884616
818	2.4000047507933	0.65714585719178	0.74363085693925	1	4441.171969
819	2.4123319849602	0.65809864142177	0.74576875111349	1	4446.413374
820	2.3860154306818	0.65640986388049	0.74452164617851	1	4451.795402
821	2.3921307516173	0.65662174817711	0.74309638339569	1	4457.110065
822	2.4124998339567	0.65551628622355	0.74220559415642	1	4462.401005
823	2.4451209667771	0.65697706939239	0.74202743630857	1	4467.666961
824	2.4363294599203	0.65594479788479	0.7438090147871	1	4472.95274
825	2.4411383612397	0.65948010086707	0.74184927846072	1	4478.226632
826	2.406746206659	0.65602657491938	0.74220559415642	1	4483.550837
827	2.4263086233027	0.65740026554639	0.74095848922145	1	4488.869206
828	2.4665935555335	0.6593737907221	0.74095848922145	1	4494.171417
829	2.4267087006857	0.65657080108456	0.74274006769998	1	4499.479301
830	2.3786611123345	0.65917957026495	0.74505611972207	1	4504.792271
831	2.4150709610567	0.65598813971312	0.7438090147871	1	4510.089404
832	2.4328723346735	0.66271577279461	0.74309638339569	1	4515.422083
833	2.4013831097654	0.6569513096265	0.74291822554784	1	4520.72093
834	2.4272470045863	0.65834495384995	0.74363085693925	1	4526.006778
835	2.4104409220783	0.66299258805669	0.74434348833066	1	4531.300252
836	2.4200809379826	0.6552397980696	0.74576875111349	1	4536.575011
837	2.3952655956689	0.656299955546	0.74523427756993	1	4541.823942
838	2.409034685508	0.65537235864267	0.74434348833066	1	4547.162233
839	2.4362054583092	0.65721904763774	0.74452164617851	1	4552.788599
840	2.4325119235803	0.65569946678102	0.74398717263495	1	4558.084285
841	2.406941774803	0.65606779054481	0.74505611972207	1	4563.363412
842	2.3474342574271	0.6557197474856	0.74398717263495	1	4568.638895
843	2.4627197593062	0.65643546009232	0.74291822554784	1	4573.913397
844	2.374347362072	0.6559675319004	0.74541243541778	1	4579.241436
845	2.4130110303904	0.66007347503004	0.74612506680919	1	4584.545203
846	2.3725430708444	0.65719418741922	0.74523427756993	1	4589.855864
847	2.3687054069576	0.65515213308853	0.74363085693925	1	4595.16524
848	2.4454440864741	0.65650930475455	0.74434348833066	1	4600.459614
849	2.4117584556269	0.65775231568029	0.74487796187422	1	4605.761282
850	2.3904478168991	0.65717423382279	0.74416533048281	1	4611.028605
851	2.3297092862366	0.65724529806584	0.74345269909139	1	4616.31594
852	2.3995864970196	0.65534152870063	0.74238375200428	1	4621.628289
853	2.3230419797673	0.6562410760811	0.74363085693925	1	4626.892604
854	2.3925030247801	0.65566863683898	0.74238375200428	1	4632.131806
855	2.3789319777955	0.6564127260767	0.74398717263495	1	4637.379622
856	2.3539910932923	0.66039175124865	0.74291822554784	1	4642.681067
857	2.4226211091889	0.65594479788479	0.74505611972207	1	4647.966842
858	2.4110431164189	0.65717987643817	0.74452164617851	1	4653.315521
859	2.388949828372	0.65553591271185	0.74434348833066	1	4658.57812
860	2.3911927833261	0.65747893505366	0.74505611972207	1	4663.879925
861	2.4161519669671	0.65627190602314	0.74363085693925	1	4669.195604
862	2.4054469827518	0.6577466730649	0.74452164617851	1	4674.498027
863	2.4174402097981	0.65438547338926	0.7438090147871	1	4679.803891
864	2.3603159308821	0.65673435515374	0.74327454124354	1	4685.066935
865	2.4090419520866	0.65678284893525	0.74452164617851	1	4690.306904
866	2.4068803738365	0.6564976106386	0.74291822554784	1	4695.587013
867	2.413459235115	0.65702818003901	0.74345269909139	1	4700.815554
868	2.4066994478251	0.65654823062301	0.74541243541778	1	4706.063599
869	2.3786835644136	0.65504247008514	0.74434348833066	1	4711.295845
870	2.4002306697127	0.66143228223675	0.74202743630857	1	4716.526844
871	2.4592756436954	0.65599312811223	0.74434348833066	1	4721.794008
872	2.4137596682145	0.65638999206109	0.74541243541778	1	4727.02895
873	2.4217563151236	0.65738857143044	0.74487796187422	1	4732.263196
874	2.4346810828217	0.65738857143044	0.74487796187422	1	4737.476578
875	2.3696744063501	0.66098676095232	0.7438090147871	1	4742.700775
876	2.4432891925833	0.66219959615229	0.74434348833066	1	4747.945873
877	2.399918630689	0.65853083304957	0.74469980402637	1	4753.184219
878	2.3959620560036	0.65656818421945	0.74559059326563	1	4758.424708
879	2.4131525072029	0.65690649581154	0.74327454124354	1	4763.682877
880	2.4455546018078	0.6573184885118	0.74327454124354	1	4768.922029
881	2.4139293714703	0.65501180369717	0.74309638339569	1	4774.172674
882	2.4156688351963	0.65791022713408	0.74345269909139	1	4779.405904
883	2.4263745331071	0.65654528664977	0.74434348833066	1	4784.688992
884	2.3596908261391	0.65545135525808	0.74416533048281	1	4790.105093
885	2.3778177399971	0.65539746419229	0.74220559415642	1	4795.490032
886	2.3755727830612	0.65659901416149	0.74416533048281	1	4800.904453
887	2.3907985051293	0.65656057895524	0.74345269909139	1	4806.346785
888	2.4035363391223	0.65675978781149	0.74345269909139	1	4811.768499
889	2.4061860062293	0.65693454533441	0.74541243541778	1	4817.131454
890	2.3745133273859	0.65551317869623	0.7438090147871	1	4822.502716
891	2.3914072683522	0.65719950292647	0.74416533048281	1	4827.914893
892	2.4080870131977	0.65573577578438	0.74416533048281	1	4833.356289
893	2.4191762945251	0.65651445670773	0.74559059326563	1	4838.763003
894	2.3442900570965	0.65952336091836	0.74345269909139	1	4844.180414
895	2.3973339175707	0.65581223731172	0.74452164617851	1	4849.61282
896	2.3956250882497	0.65559495573082	0.74149296276501	1	4855.03301
897	2.4009312365253	0.65610557153479	0.74274006769998	1	4860.475817
898	2.3908518730755	0.65864859197937	0.74487796187422	1	4865.883157
899	2.3565820905039	0.65547924122688	0.74345269909139	1	4871.289461
900	2.4077869479416	0.65543140166164	0.74149296276501	1	4876.728756
901	2.36128746889	0.66058335484069	0.74363085693925	1	4882.1384
902	2.4077536436549	0.65714062346157	0.74576875111349	1	4887.556583
903	2.4024650173458	0.65591895634186	0.74202743630857	1	4892.964367
904	2.4365699881434	0.65578639576879	0.74398717263495	1	4898.385103
905	2.3628055947635	0.66090498391773	0.74452164617851	1	4903.825268
906	2.4113693428058	0.65577846339644	0.74309638339569	1	4909.251933
907	2.4071995768973	0.65411675405361	0.74238375200428	1	4914.678458
908	2.4077131932298	0.65586024043102	0.74238375200428	1	4920.102018
909	2.3556997998369	0.65575540227268	0.74167112061286	1	4925.40766
910	2.4293933609683	0.65766399648293	0.74469980402637	1	4930.707427
911	2.4159566179099	0.65389481118173	0.74487796187422	1	4935.997005
912	2.357917732053	0.65522237956124	0.74274006769998	1	4941.287972
913	2.40086150762	0.65434556619638	0.74220559415642	1	4946.569359
914	2.4249937228029	0.65485585489221	0.74291822554784	1	4951.858024
915	2.3900733144493	0.65636210609229	0.74291822554784	1	4957.165687
916	2.4160671117934	0.65759767530788	0.74559059326563	1	4962.463709
917	2.3621088139554	0.6562803290577	0.74309638339569	1	4967.759434
918	2.4029731570658	0.65605462444224	0.7438090147871	1	4973.049661
919	2.3854471992891	0.65591895634186	0.74469980402637	1	4978.286771
920	2.4045093837156	0.65722043784733	0.74398717263495	1	4983.518242
921	2.4140945173422	0.65946121037208	0.74559059326563	1	4988.74403
922	2.3722917462406	0.66243617711336	0.74309638339569	1	4993.985622
923	2.3837711777884	0.65490680198476	0.74131480491716	1	4999.207054
924	2.3360837909811	0.65568531935404	0.74416533048281	1	5004.459252
925	2.4025954982617	0.65422240998229	0.74274006769998	1	5009.747207
926	2.4353278736364	0.65540040816554	0.74291822554784	1	5014.970501
927	2.3505856377119	0.65496862542291	0.74238375200428	1	5020.245922
928	2.3936011183881	0.65628360013909	0.74363085693925	1	5025.557112
929	2.3578789095416	0.65796648973387	0.74469980402637	1	5030.875971
930	2.3673445017901	0.65588035758153	0.74256190985213	1	5036.160634
931	2.3754600283111	0.65381303414715	0.74327454124354	1	5041.488627
932	2.4257406739696	0.6549180054385	0.74345269909139	1	5046.782672
933	2.4085713227828	0.6567297756398	0.74416533048281	1	5052.06932
934	2.4093333836443	0.65593972770864	0.74469980402637	1	5057.405834
935	2.391813634972	0.65496862542291	0.74487796187422	1	5062.709533
936	2.3545680313588	0.65364948007797	0.74291822554784	1	5067.978286
937	2.4220376259749	0.66068508547172	0.74434348833066	1	5073.282655
938	2.3971676085298	0.6561256886853	0.7438090147871	1	5078.581997
939	2.3955830066334	0.65667572101994	0.74416533048281	1	5083.89237
940	2.4010834156802	0.65984425400209	0.74309638339569	1	5089.180255
941	2.3982151063043	0.65514060252665	0.74131480491716	1	5094.478545
942	2.4144831115029	0.65915920778334	0.74060217352574	1	5099.760962
943	2.4345753762152	0.65564279529605	0.74202743630857	1	5105.063296
944	2.4145765279406	0.65516333654226	0.74309638339569	1	5110.368532
945	2.3807814297396	0.65606631855819	0.74398717263495	1	5115.646736
946	2.3788074369595	0.65858676854123	0.74256190985213	1	5120.933307
947	2.409281732722	0.65458746266469	0.74149296276501	1	5126.225115
948	2.4101812751179	0.65501940896139	0.74274006769998	1	5131.52591
949	2.4373399745557	0.65444386219196	0.74149296276501	1	5136.804563
950	2.3777220055152	0.65635883501091	0.74202743630857	1	5142.102261
951	2.4071367268085	0.65501940896139	0.74274006769998	1	5147.390443
952	2.4170703437341	0.65622987262736	0.74274006769998	1	5152.627961
953	2.3908598883699	0.6580682203649	0.74309638339569	1	5157.904308
954	2.3978707545671	0.65512195736276	0.74131480491716	1	5163.191872
955	2.401897099459	0.65528551143194	0.74363085693925	1	5168.45162
956	2.4203300591157	0.65679388883492	0.74238375200428	1	5173.68955
957	2.3753934361529	0.65566274889249	0.74363085693925	1	5178.94837
958	2.4024012571344	0.65394608538242	0.74469980402637	1	5184.182287
959	2.3955304419606	0.65507330002718	0.74416533048281	1	5189.483777
960	2.4199435695109	0.65577846339644	0.74274006769998	1	5194.768064
961	2.3700340320179	0.65628924275447	0.74487796187422	1	5200.021665
962	2.4201846592638	0.65725045001902	0.74238375200428	1	5205.234443
963	2.4403068030273	0.65651216695076	0.74309638339569	1	5210.457805
964	2.3946439145318	0.65549044468062	0.74256190985213	1	5215.702032
965	2.4036136050463	0.65676256823067	0.7438090147871	1	5220.940108
966	2.4146320314781	0.65779287708944	0.74345269909139	1	5226.178933
967	2.4212003851912	0.65517985550325	0.74487796187422	1	5231.402554
968	2.3281994463865	0.65661635089283	0.74363085693925	1	5236.647708
969	2.3921197165034	0.65674842080369	0.74202743630857	1	5241.961613
970	2.3431756374722	0.65595322091935	0.7438090147871	1	5247.250949
971	2.3979074695708	0.65706080907581	0.74184927846072	1	5252.54853
972	2.407360709518	0.65545135525808	0.74327454124354	1	5257.886093
973	2.4178013883128	0.65711772589188	0.74505611972207	1	5263.186225
974	2.4104250028037	0.65539746419229	0.74256190985213	1	5268.525218
975	2.3849484057065	0.65482208097693	0.74469980402637	1	5273.834745
976	2.4184749145005	0.656614388244	0.74274006769998	1	5279.123716
977	2.3884798865971	0.65661635089283	0.74220559415642	1	5284.412422
978	2.3718304691718	0.65470399493898	0.74149296276501	1	5289.634954
979	2.4045402869054	0.65696930057411	0.74452164617851	1	5294.869794
980	2.4406466872785	0.655467710665	0.74398717263495	1	5300.1485
981	2.4061004055029	0.65721716676594	0.74256190985213	1	5305.449377
982	2.4030072512009	0.65480507135373	0.74363085693925	1	5310.753385
983	2.3835891128065	0.65469230082304	0.74363085693925	1	5316.059892
984	2.3975599524111	0.65587659583794	0.74220559415642	1	5321.362926
985	2.356314811219	0.65555324944318	0.74238375200428	1	5326.663794
986	2.3807698214122	0.65692514097543	0.74060217352574	1	5331.930836
987	2.421080233146	0.65692514097543	0.74274006769998	1	5337.154884
988	2.3675047937265	0.65787661677286	0.74167112061286	1	5342.447034
989	2.3915719273779	0.65681155267439	0.74487796187422	1	5347.738961
990	2.4148662472172	0.65534962462706	0.7438090147871	1	5353.062049
991	2.3382492661031	0.65789689747744	0.74363085693925	1	5358.396639
992	2.3994880490388	0.65741580318296	0.74452164617851	1	5363.697095
993	2.4189241916118	0.6577052938854	0.74594690896134	1	5368.975599
994	2.4103403215264	0.65841544565376	0.74345269909139	1	5374.267901
995	2.4142745915396	0.65749758021755	0.74274006769998	1	5379.58988
996	2.4271654151127	0.65696586593865	0.74291822554784	1	5384.918031
997	2.4235950885629	0.65796959726119	0.74291822554784	1	5390.22355
998	2.4493057666592	0.6573747511116	0.74416533048281	1	5395.492463
999	2.3388980006713	0.65692514097543	0.74238375200428	1	5400.744977
1000	2.3903660670863	0.65770185924995	0.74398717263495	1	5405.973339
1001	2.4176350863413	0.65499634783764	0.74327454124354	1	5411.259967
1002	2.3465597164087	0.65803820819321	0.74363085693925	1	5416.479606
1003	2.4235084236574	0.65736305699565	0.7438090147871	1	5421.734372
1004	2.3580855478884	0.65861457273299	0.74469980402637	1	5426.975539
1005	2.4070999145923	0.65803755397693	0.74398717263495	1	5432.236148
