Correct,Sid,Substep,KC,Prediction
1,153210,ex152a_apply_principle,1,0.599510395
1,153210,ex152a_select_principle,2,0.881518927
1,153210,ex152a_apply_principle,2,0.881518953
1,153210,ex152a_select_principle,2,0.881518962
1,153210,ex152a_apply_principle,2,0.881518965
1,153210,ex152a_select_principle,2,0.881518966
1,153210,ex152a_apply_principle,2,0.881518966
1,153210,ex152b_select_principle,5,0.866711124
1,153210,ex152b_apply_principle,5,0.867894033
2,153210,ex152b_select_principle,6,0.709623982
1,153210,ex152b_apply_principle,6,0.709623692
1,153210,ex152b_select_principle,4,0.597350378
1,153210,ex152b_apply_principle,4,0.666568521
1,153210,ex152b_select_principle,2,0.881518966
1,153210,ex152b_apply_principle,2,0.881518966
2,153210,ex152b_select_principle,6,0.709624254
1,153210,ex152b_apply_principle,6,0.709624184
1,153210,ex152b_select_principle,4,0.690242509
1,153210,ex152b_apply_principle,4,0.697249803
1,153210,ex152b_select_principle,2,0.881518966
1,153210,ex152b_apply_principle,2,0.881518966
1,153210,ex152b_select_principle,2,0.881518966
1,153210,ex152b_apply_principle,2,0.881518966
1,153210,ex152b_select_principle,2,0.881518966
1,153210,ex152b_apply_principle,2,0.881518966
1,153210,ex152b_select_principle,2,0.881518966
1,153210,ex152b_apply_principle,2,0.881518966
2,153210,ex152_select_principle,5,0.86816079
1,153210,ex152_apply_principle,5,0.867970321
2,153210,ex152_select_principle,4,0.699232634
1,153210,ex152_apply_principle,4,0.698570668
1,153210,ex152_select_principle,2,0.881518966
1,153210,ex152_apply_principle,2,0.881518966
1,153210,ex152_select_principle,4,0.699601939
1,153210,ex152_apply_principle,4,0.699889305
1,153210,ex152_select_principle,2,0.881518966
1,153210,ex152_apply_principle,2,0.881518966
1,153210,ex152_select_principle,4,0.69996923
1,153210,ex152_apply_principle,4,0.699991448
1,153210,ex152_select_principle,2,0.881518966
1,153210,ex152_apply_principle,2,0.881518966
1,153210,ex152_select_principle,1,0.679124242
1,153210,ex152_apply_principle,1,0.696171657
1,153210,ex152_select_principle,2,0.881518966
1,153210,ex152_apply_principle,2,0.881518966
1,153210,ex152_select_principle,2,0.881518966
1,153210,ex152_apply_principle,2,0.881518966
1,153210,ex152_select_principle,2,0.881518966
1,153210,ex152_apply_principle,2,0.881518966
1,153210,ex144_select_principle,7,0.372459825
1,153210,ex144_apply_principle,7,0.690422946
2,153210,ex144_select_principle,2,0.881518966
1,153210,ex144_apply_principle,2,0.881518966
2,153210,ex212_select_principle,7,0.699848935
1,153210,ex212_apply_principle,7,0.699957241
1,153210,ex212_select_principle,2,0.881518966
1,153210,ex212_apply_principle,2,0.881518966
1,153210,ex212_select_principle,8,0.591421144
2,153210,ex212_apply_principle,8,0.64985775
1,153210,ex212_select_principle,8,0.608737682
1,153210,ex212_apply_principle,8,0.659053506
1,153210,ex242_select_principle,9,0.51196209
2,153210,ex242_apply_principle,9,0.602106219
1,153210,ex242_select_principle,2,0.881518966
1,153210,ex242_apply_principle,2,0.881518966
2,153210,ex242_select_principle,8,0.683031188
1,153210,ex242_apply_principle,8,0.665883293
1,153210,ex242_select_principle,8,0.686006563
1,153210,ex242_apply_principle,8,0.694428764
1,153210,ex242_select_principle,7,0.699999335
1,153210,ex242_apply_principle,7,0.69999999
2,153210,ex252a_select_principle,9,0.546992672
2,153210,ex252a_apply_principle,9,0.489945842
1,153210,ex252a_select_principle,2,0.881518966
1,153210,ex252a_apply_principle,2,0.881518966
1,153210,ex252_select_principle,9,0.443882491
1,153210,ex252_apply_principle,9,0.54621331
1,153210,ex252_select_principle,10,0.445738875
1,153210,ex252_apply_principle,10,0.594776344
1,153210,ex252_select_principle,2,0.881518966
2,153210,ex252_apply_principle,2,0.881518966
2,153210,ex252_select_principle,10,0.679288335
1,153210,ex252_apply_principle,10,0.642545846
1,153210,ex252_select_principle,10,0.698079339
1,153210,ex252_apply_principle,10,0.716691773
1,153210,ex252_select_principle,10,0.722284492
2,153210,ex252_apply_principle,10,0.723908692
1,153210,ex252_select_principle,2,0.881518966
1,153210,ex252_apply_principle,2,0.881518966
1,153210,ex252_select_principle,10,0.723185803
1,153210,ex252_apply_principle,10,0.724168094
1,153210,ex252_select_principle,10,0.724450067
1,153210,ex252_apply_principle,10,0.724530868
2,153211,ex222_select_principle,1,0.207957778
2,153211,ex222_apply_principle,1,0.342741688
1,153211,ex222_select_principle,2,0.850789051
1,153211,ex222_apply_principle,2,0.871020799
1,153211,ex222_select_principle,2,0.878015815
1,153211,ex222_apply_principle,2,0.880359306
1,153211,ex222_select_principle,2,0.881136102
1,153211,ex222_apply_principle,2,0.881392674
1,153211,exc137_select_principle,3,0.43177888
1,153211,exc137_apply_principle,3,0.593220982
2,153211,exc137_select_principle,4,0.47223293
2,153211,exc137_apply_principle,4,0.458225958
1,153211,exc137_select_principle,2,0.88147732
2,153211,exc137_apply_principle,2,0.881505234
1,153211,ex132a_select_principle,5,0.551911431
1,153211,ex132a_apply_principle,5,0.756259963
1,153211,ex132a_select_principle,2,0.881440371
1,153211,ex132a_apply_principle,2,0.88149305
1,153211,ex132a_select_principle,2,0.881510421
1,153211,ex132a_apply_principle,2,0.881516149
1,153211,ex132a_select_principle,2,0.881518037
1,153211,ex132a_apply_principle,2,0.88151866
1,153211,ex132a_select_principle,6,0.408338665
1,153211,ex132a_apply_principle,6,0.639704429
1,153211,ex132a_select_principle,6,0.699266614
1,153211,ex132a_apply_principle,6,0.708220672
1,153211,ex132_select_principle,5,0.839309505
2,153211,ex132_apply_principle,5,0.861504253
1,153211,ex132_select_principle,2,0.881518865
1,153211,ex132_apply_principle,2,0.881518933
1,153211,ex132_select_principle,2,0.881518955
1,153211,ex132_apply_principle,2,0.881518963
1,153211,ex132_select_principle,2,0.881518965
1,153211,ex132_apply_principle,2,0.881518966
2,153211,ex132_select_principle,3,0.708817898
1,153211,ex132_apply_principle,3,0.64301545
1,153211,ex132_select_principle,6,0.709436521
2,153211,ex132_apply_principle,6,0.709599252
1,153211,ex132_select_principle,3,0.732759352
1,153211,ex132_apply_principle,3,0.767691839
1,153211,ex132_select_principle,6,0.709578975
1,153211,ex132_apply_principle,6,0.709618282
1,153211,ex152b_select_principle,5,0.846072512
1,153211,ex152b_apply_principle,5,0.863119787
1,153211,ex152b_select_principle,2,0.881518966
1,153211,ex152b_apply_principle,2,0.881518966
1,153211,ex152b_select_principle,2,0.881518966
1,153211,ex152b_apply_principle,2,0.881518966
1,153211,ex152b_select_principle,2,0.881518966
1,153211,ex152b_apply_principle,2,0.881518966
1,153211,ex152b_select_principle,4,0.449992808
1,153211,ex152b_apply_principle,4,0.591912791
1,153211,ex152b_select_principle,6,0.709623531
1,153211,ex152b_apply_principle,6,0.709624232
1,153211,ex152b_select_principle,2,0.881518966
1,153211,ex152b_apply_principle,2,0.881518966
2,153211,ex152b_select_principle,4,0.664474193
1,153211,ex152b_apply_principle,4,0.640683018
1,153211,ex152b_select_principle,2,0.881518966
1,153211,ex152b_apply_principle,2,0.881518966
2,153211,ex152b_select_principle,6,0.709624326
2,153211,ex152b_apply_principle,6,0.709624314
1,153211,ex152_select_principle,5,0.867079672
1,153211,ex152_apply_principle,5,0.867977222
1,153211,ex152_select_principle,2,0.881518966
1,153211,ex152_apply_principle,2,0.881518966
1,153211,ex152_select_principle,2,0.881518966
1,153211,ex152_apply_principle,2,0.881518966
1,153211,ex152_select_principle,2,0.881518966
1,153211,ex152_apply_principle,2,0.881518966
1,153211,ex152_select_principle,1,0.387410375
1,153211,ex152_apply_principle,1,0.599510395
1,153211,ex152_select_principle,4,0.681987947
1,153211,ex152_apply_principle,4,0.694861766
1,153211,ex152_select_principle,2,0.881518966
1,153211,ex152_apply_principle,2,0.881518966
2,153211,ex152_select_principle,4,0.698561391
1,153211,ex152_apply_principle,4,0.697326347
1,153211,ex152_select_principle,2,0.881518966
1,153211,ex152_apply_principle,2,0.881518966
1,153211,ex152_select_principle,4,0.699254073
2,153211,ex152_apply_principle,4,0.699792466
1,153211,ex152_select_principle,2,0.881518966
1,153211,ex152_apply_principle,2,0.881518966
1,153211,ex144_select_principle,7,0.372459825
1,153211,ex144_apply_principle,7,0.690422946
2,153211,ex144_select_principle,2,0.881518966
1,153211,ex144_apply_principle,2,0.881518966
1,153211,ex212_select_principle,7,0.699848935
1,153211,ex212_apply_principle,7,0.699997649
2,153211,ex212_select_principle,8,0.591421144
2,153211,ex212_apply_principle,8,0.530643619
2,153211,ex212_select_principle,2,0.881518966
1,153211,ex212_apply_principle,2,0.881518966
1,153211,ex212_select_principle,8,0.470051261
1,153211,ex212_apply_principle,8,0.566389306
1,153211,ex242_select_principle,9,0.51196209
2,153211,ex242_apply_principle,9,0.602106219
1,153211,ex242_select_principle,2,0.881518966
1,153211,ex242_apply_principle,2,0.881518966
2,153211,ex242_select_principle,8,0.635570972
1,153211,ex242_apply_principle,8,0.587331941
2,153211,ex242_select_principle,8,0.64760708
2,153211,ex242_apply_principle,8,0.605250349
1,153211,ex242_select_principle,7,0.699999963
1,153211,ex242_apply_principle,7,0.699999999
2,153212,ex222_select_principle,1,0.207957778
1,153212,ex222_apply_principle,1,0.342741688
1,153212,ex222_select_principle,2,0.850789051
1,153212,ex222_apply_principle,2,0.871020799
1,153212,ex222_select_principle,2,0.878015815
1,153212,ex222_apply_principle,2,0.880359306
1,153212,ex222_select_principle,2,0.881136102
1,153212,ex222_apply_principle,2,0.881392674
1,153212,exc137_select_principle,3,0.43177888
2,153212,exc137_apply_principle,3,0.593220982
1,153212,exc137_select_principle,4,0.47223293
1,153212,exc137_apply_principle,4,0.606165609
1,153212,exc137_select_principle,2,0.88147732
1,153212,exc137_apply_principle,2,0.881505234
1,153212,ex132a_apply_principle,6,0.408338665
1,153212,ex132a_select_principle,6,0.639704429
1,153212,ex132a_apply_principle,6,0.699266614
1,153212,ex132a_select_principle,2,0.881514438
1,153212,ex132a_apply_principle,2,0.881517473
1,153212,ex132a_select_principle,2,0.881518474
1,153212,ex132a_apply_principle,2,0.881518804
1,153212,ex132a_select_principle,2,0.881518913
1,153212,ex132a_apply_principle,2,0.881518949
1,153212,ex132_select_principle,6,0.708220672
1,153212,ex132_select_principle,2,0.88151896
1,153212,ex132_apply_principle,2,0.881518964
2,153212,ex132_select_principle,6,0.709436521
2,153212,ex132_apply_principle,6,0.709284912
1,153212,ex132_apply_principle,2,0.881518966
1,153212,ex132_select_principle,2,0.881518966
1,153212,ex132_apply_principle,2,0.881518966
1,153212,ex152a_select_principle,1,0.570182501
1,153212,ex152a_apply_principle,1,0.671644508
1,153212,ex152a_select_principle,2,0.881518966
1,153212,ex152a_apply_principle,2,0.881518966
1,153212,ex152a_select_principle,2,0.881518966
1,153212,ex152a_apply_principle,2,0.881518966
1,153212,ex152a_select_principle,2,0.881518966
1,153212,ex152a_apply_principle,2,0.881518966
2,153212,ex152b_select_principle,2,0.881518966
1,153212,ex152b_apply_principle,2,0.881518966
2,153212,ex152b_select_principle,4,0.669883943
1,153212,ex152b_select_principle,2,0.881518966
1,153212,ex152b_apply_principle,2,0.881518966
1,153212,ex152b_select_principle,2,0.881518966
1,153212,ex152b_apply_principle,2,0.881518966
1,153212,ex152b_select_principle,2,0.881518966
1,153212,ex152b_apply_principle,2,0.881518966
1,153212,ex152b_select_principle,2,0.881518966
1,153212,ex152b_apply_principle,2,0.881518966
1,153212,ex152_select_principle,2,0.881518966
2,153212,ex152_apply_principle,2,0.881518966
1,153212,ex152_select_principle,2,0.881518966
1,153212,ex152_apply_principle,2,0.881518966
2,153212,ex152_select_principle,1,0.694742061
1,153212,ex152_apply_principle,1,0.690094489
1,153212,ex152_select_principle,2,0.881518966
1,153212,ex152_apply_principle,2,0.881518966
1,153212,ex152_select_principle,2,0.881518966
1,153212,ex152_apply_principle,2,0.881518966
2,153212,ex144_select_principle,7,0.372459825
1,153212,ex144_apply_principle,7,0.655656931
2,153212,ex144_select_principle,2,0.881518966
1,153212,ex144_apply_principle,2,0.881518966
1,153212,ex212_select_principle,2,0.881518966
1,153212,ex212_apply_principle,2,0.881518966
1,153212,ex212_select_principle,8,0.591421144
1,153212,ex212_apply_principle,8,0.64985775
1,153212,ex242_select_principle,7,0.699263461
1,153212,ex242_apply_principle,7,0.699988529
2,153212,ex242_select_principle,2,0.881518966
1,153212,ex242_apply_principle,2,0.881518966
1,153212,ex242_select_principle,8,0.678926294
2,153212,ex242_select_principle,8,0.691522385
1,153212,ex242_apply_principle,8,0.682486125
2,153212,ex252a_select_principle,9,0.51196209
2,153212,ex252a_apply_principle,9,0.460383823
1,153212,ex252a_select_principle,2,0.881518966
1,153212,ex252a_apply_principle,2,0.881518966
2,153212,ex252_select_principle,9,0.423843383
1,153212,ex252_select_principle,2,0.881518966
1,153212,ex252_apply_principle,2,0.881518966
1,153212,ex252_select_principle,10,0.445738875
2,153212,ex252_apply_principle,10,0.594776344
1,153212,ex252_apply_principle,2,0.881518966
1,153212,ex252_select_principle,10,0.53848352
2,153212,ex252_apply_principle,10,0.652865221
1,153212,ex252_select_principle,10,0.604565767
1,153212,ex252_apply_principle,10,0.683381102
1,153212,ex252_select_principle,10,0.712059922
1,153212,ex252_apply_principle,10,0.720920026
2,153214,ex222_select_principle,1,0.207957778
2,153214,ex222_apply_principle,1,0.342741688
1,153214,ex222_select_principle,2,0.850789051
1,153214,ex222_apply_principle,2,0.871020799
1,153214,ex222_select_principle,2,0.878015815
1,153214,ex222_apply_principle,2,0.880359306
1,153214,ex222_select_principle,2,0.881136102
1,153214,ex222_apply_principle,2,0.881392674
2,153214,exc137_select_principle,3,0.43177888
1,153214,exc137_apply_principle,3,0.445683892
1,153214,exc137_select_principle,4,0.47223293
1,153214,exc137_apply_principle,4,0.606165609
1,153214,exc137_select_principle,2,0.88147732
1,153214,exc137_apply_principle,2,0.881505234
1,153214,ex132a_select_principle,5,0.551911431
1,153214,ex132a_apply_principle,5,0.756259963
1,153214,ex132a_select_principle,2,0.881514438
1,153214,ex132a_apply_principle,2,0.881517473
1,153214,ex132a_select_principle,2,0.881518474
1,153214,ex132a_apply_principle,2,0.881518804
2,153214,ex132a_select_principle,6,0.408338665
2,153214,ex132a_apply_principle,6,0.442227801
2,153214,ex132a_select_principle,6,0.457885976
1,153214,ex132a_apply_principle,6,0.465781925
1,153214,ex132a_select_principle,2,0.881518913
2,153214,ex132a_apply_principle,2,0.881518949
1,153214,ex132_select_principle,5,0.839309505
1,153214,ex132_apply_principle,5,0.861504253
1,153214,ex132_select_principle,2,0.881518865
1,153214,ex132_apply_principle,2,0.881518933
1,153214,ex132_select_principle,2,0.881518955
1,153214,ex132_apply_principle,2,0.881518963
1,153214,ex132_select_principle,2,0.881518965
1,153214,ex132_apply_principle,2,0.881518966
1,153214,ex132_select_principle,6,0.660014308
1,153214,ex132_apply_principle,6,0.702501404
2,153214,ex132_select_principle,3,0.606473256
2,153214,ex132_apply_principle,3,0.537755336
2,153214,ex132_select_principle,6,0.708663492
1,153214,ex132_apply_principle,6,0.70789249
1,153214,ex132_select_principle,3,0.493234686
2,153214,ex132_apply_principle,3,0.646145298
1,153214,ex152a_select_principle,5,0.866711124
1,153214,ex152a_apply_principle,5,0.867894033
1,153214,ex152a_select_principle,2,0.881518966
1,153214,ex152a_apply_principle,2,0.881518966
1,153214,ex152a_select_principle,2,0.881518966
1,153214,ex152a_apply_principle,2,0.881518966
1,153214,ex152a_select_principle,2,0.881518966
1,153214,ex152a_apply_principle,2,0.881518966
2,153214,ex152a_apply_principle,3,0.571330875
2,153214,ex152a_select_principle,1,0.387410375
1,153214,ex152a_apply_principle,1,0.4065506
1,153214,ex152a_select_principle,3,0.513204156
1,153214,ex152a_apply_principle,3,0.660614018
1,153214,ex152b_select_principle,5,0.86816079
1,153214,ex152b_apply_principle,5,0.868220846
2,153214,ex152b_select_principle,6,0.709392501
1,153214,ex152b_apply_principle,6,0.709205422
2,153214,ex152b_select_principle,4,0.669883943
1,153214,ex152b_apply_principle,4,0.648891576
2,153214,ex152b_select_principle,2,0.881518966
1,153214,ex152b_apply_principle,2,0.881518966
1,153214,ex152b_select_principle,6,0.709568364
1,153214,ex152b_apply_principle,6,0.709616864
2,153214,ex152b_select_principle,4,0.684676861
1,153214,ex152b_apply_principle,4,0.672775939
1,153214,ex152b_select_principle,2,0.881518966
1,153214,ex152b_apply_principle,2,0.881518966
1,153214,ex152b_select_principle,2,0.881518966
1,153214,ex152b_apply_principle,2,0.881518966
1,153214,ex152b_select_principle,2,0.881518966
1,153214,ex152b_apply_principle,2,0.881518966
1,153214,ex152b_select_principle,2,0.881518966
1,153214,ex152b_apply_principle,2,0.881518966
1,153214,ex152_select_principle,5,0.868234362
1,153214,ex152_apply_principle,5,0.868237403
2,153214,ex152_select_principle,4,0.692127551
1,153214,ex152_apply_principle,4,0.685674822
1,153214,ex152_select_principle,2,0.881518966
1,153214,ex152_apply_principle,2,0.881518966
1,153214,ex152_select_principle,2,0.881518966
2,153214,ex152_apply_principle,2,0.881518966
1,153214,ex152_select_principle,2,0.881518966
1,153214,ex152_apply_principle,2,0.881518966
1,153214,ex152_select_principle,2,0.881518966
1,153214,ex152_apply_principle,2,0.881518966
1,153214,ex152_select_principle,4,0.695935481
1,153214,ex152_apply_principle,4,0.698863767
1,153214,ex152_select_principle,2,0.881518966
1,153214,ex152_apply_principle,2,0.881518966
1,153214,ex152_select_principle,4,0.699683698
1,153214,ex152_apply_principle,4,0.699912052
1,153214,ex152_select_principle,2,0.881518966
1,153214,ex152_apply_principle,2,0.881518966
2,153214,ex152_select_principle,1,0.610104811
1,153214,ex152_apply_principle,1,0.567408136
2,153214,ex144_select_principle,7,0.372459825
1,153214,ex144_apply_principle,7,0.655656931
2,153214,ex144_select_principle,2,0.881518966
1,153214,ex144_apply_principle,2,0.881518966
1,153214,ex212_select_principle,7,0.699263461
1,153214,ex212_apply_principle,7,0.699988529
1,153214,ex212_select_principle,8,0.591421144
1,153214,ex212_apply_principle,8,0.64985775
1,153214,ex212_select_principle,2,0.881518966
1,153214,ex212_apply_principle,2,0.881518966
1,153214,ex212_select_principle,8,0.678926294
1,153214,ex212_apply_principle,8,0.691522385
1,153214,ex242_select_principle,9,0.51196209
1,153214,ex242_apply_principle,9,0.602106219
2,153214,ex242_select_principle,8,0.696651712
1,153214,ex242_apply_principle,8,0.692965819
1,153214,ex242_select_principle,2,0.881518966
2,153214,ex242_apply_principle,2,0.881518966
2,153214,ex242_select_principle,8,0.697227592
1,153214,ex242_apply_principle,8,0.694164568
1,153214,ex242_select_principle,7,0.699999822
1,153214,ex242_apply_principle,7,0.699999997
1,153214,ex252a_select_principle,9,0.656665929
1,153214,ex252a_apply_principle,9,0.68241135
1,153214,ex252a_select_principle,2,0.881518966
1,153214,ex252a_apply_principle,2,0.881518966
2,153214,ex252_select_principle,9,0.693130364
1,153214,ex252_apply_principle,9,0.686077921
2,153214,ex252_select_principle,10,0.445738875
1,153214,ex252_apply_principle,10,0.432296606
2,153214,ex252_select_principle,10,0.584288956
2,153214,ex252_apply_principle,10,0.52852108
1,153214,ex252_select_principle,2,0.881518966
1,153214,ex252_apply_principle,2,0.881518966
1,153214,ex252_select_principle,10,0.48298926
1,153214,ex252_apply_principle,10,0.62078811
2,153214,ex252_select_principle,2,0.881518966
2,153214,ex252_apply_principle,2,0.881518966
2,153214,ex252_select_principle,10,0.689879162
1,153214,ex252_apply_principle,10,0.659585818
1,153214,ex252_select_principle,10,0.704123702
1,153214,ex252_apply_principle,10,0.718540419
1,153214,ex252_select_principle,10,0.722824161
1,153214,ex252_apply_principle,10,0.724064089
1,153216,ex222_select_principle,1,0.207957778
2,153216,ex222_apply_principle,1,0.405323821
2,153216,ex222_select_principle,2,0.850789051
2,153216,ex222_apply_principle,2,0.741846289
1,153216,ex222_select_principle,2,0.514588412
1,153216,ex222_apply_principle,2,0.674267371
1,153216,ex222_select_principle,2,0.792180243
1,153216,ex222_apply_principle,2,0.848740416
2,153216,ex132a_select_principle,5,0.551911431
2,153216,ex132a_apply_principle,5,0.546415886
1,153216,ex132a_select_principle,2,0.870293901
1,153216,ex132a_apply_principle,2,0.877770126
1,153216,ex132a_select_principle,2,0.880277628
1,153216,ex132a_apply_principle,2,0.881109098
1,153216,ex132a_select_principle,2,0.881383763
1,153216,ex132a_apply_principle,2,0.88147438
1,153216,ex132a_select_principle,6,0.408338665
1,153216,ex132a_apply_principle,6,0.639704429
2,153216,ex132a_select_principle,6,0.699266614
1,153216,ex132a_apply_principle,6,0.691538727
2,153216,ex132_select_principle,5,0.54479175
1,153216,ex132_apply_principle,5,0.544319265
1,153216,ex132_select_principle,2,0.881504265
1,153216,ex132_apply_principle,2,0.881514119
1,153216,ex132_select_principle,2,0.881517368
1,153216,ex132_apply_principle,2,0.881518439
1,153216,ex132_select_principle,2,0.881518793
1,153216,ex132_apply_principle,2,0.881518909
2,153216,ex132_select_principle,3,0.43177888
1,153216,ex132_apply_principle,3,0.445683892
2,153216,ex132_select_principle,6,0.707146007
1,153216,ex132_apply_principle,6,0.705180494
1,153216,ex132_select_principle,3,0.606473256
1,153216,ex132_apply_principle,3,0.715573585
2,153216,ex132_select_principle,6,0.709027165
1,153216,ex132_apply_principle,6,0.708546636
1,153216,ex152_select_principle,5,0.751973009
2,153216,ex152_apply_principle,5,0.838030767
1,153216,ex152_select_principle,2,0.881518947
1,153216,ex152_apply_principle,2,0.88151896
1,153216,ex152_select_principle,2,0.881518964
1,153216,ex152_apply_principle,2,0.881518966
1,153216,ex152_select_principle,2,0.881518966
1,153216,ex152_apply_principle,2,0.881518966
1,153216,ex152_select_principle,1,0.415034167
1,153216,ex152_apply_principle,1,0.614488058
2,153216,ex152_select_principle,4,0.47223293
2,153216,ex152_apply_principle,4,0.458225958
1,153216,ex152_select_principle,4,0.449992808
1,153216,ex152_apply_principle,4,0.591912791
2,153216,ex152_select_principle,4,0.664474193
1,153216,ex152_apply_principle,4,0.640683018
2,153216,ex152_select_principle,2,0.881518966
1,153216,ex152_apply_principle,2,0.881518966
1,153216,ex152_select_principle,2,0.881518966
1,153216,ex152_apply_principle,2,0.881518966
1,153216,ex152_select_principle,2,0.881518966
1,153216,ex152_apply_principle,2,0.881518966
2,153216,ex144_select_principle,7,0.372459825
1,153216,ex144_apply_principle,7,0.655656931
2,153216,ex144_select_principle,2,0.881518966
1,153216,ex144_apply_principle,2,0.881518966
2,153216,ex212_select_principle,7,0.699263461
1,153216,ex212_apply_principle,7,0.699791929
2,153216,ex212_select_principle,8,0.591421144
2,153216,ex212_apply_principle,8,0.530643619
1,153216,ex212_select_principle,8,0.470051261
1,153216,ex212_apply_principle,8,0.566389306
2,153216,ex212_select_principle,2,0.881518966
1,153216,ex212_apply_principle,2,0.881518966
2,153217,ex222_select_principle,1,0.207957778
2,153217,ex222_apply_principle,1,0.342741688
1,153217,ex222_select_principle,2,0.850789051
2,153217,ex222_apply_principle,2,0.871020799
1,153217,ex222_select_principle,2,0.826318267
1,153217,ex222_apply_principle,2,0.862102453
1,153217,ex222_select_principle,2,0.87497281
1,153217,ex222_apply_principle,2,0.879344434
2,153217,exc137_select_principle,3,0.43177888
2,153217,exc137_apply_principle,4,0.47223293
1,153217,exc137_select_principle,2,0.880800211
1,153217,exc137_apply_principle,2,0.881281787
2,153217,ex132a_select_principle,5,0.551911431
1,153217,ex132a_apply_principle,6,0.408338665
1,153217,ex132a_apply_principle,6,0.639704429
1,153217,ex132a_select_principle,2,0.881440743
1,153217,ex132a_apply_principle,2,0.881493172
1,153217,ex132a_select_principle,2,0.881510461
1,153217,ex132a_apply_principle,2,0.881516162
1,153217,ex132_select_principle,5,0.546415886
2,153217,ex132_apply_principle,5,0.753168783
1,153217,ex132_select_principle,2,0.881518042
1,153217,ex132_apply_principle,2,0.881518661
2,153217,ex132_select_principle,6,0.699266614
1,153217,ex132_apply_principle,6,0.691538727
2,153217,ex132_select_principle,3,0.445683892
1,153217,ex132_apply_principle,6,0.707146007
2,153217,ex132_select_principle,3,0.450886657
1,153217,ex132_apply_principle,2,0.881518866
1,153217,ex132_select_principle,2,0.881518933
1,153217,ex152a_select_principle,5,0.655716125
2,153217,ex152a_select_principle,3,0.452901088
1,153217,ex152a_apply_principle,2,0.881518955
1,153217,ex152a_select_principle,2,0.881518963
1,153217,ex152a_select_principle,1,0.387410375
1,153217,ex152a_apply_principle,1,0.599510395
2,153217,ex152b_select_principle,4,0.458225958
2,153217,ex152b_apply_principle,4,0.449992808
1,153217,ex152b_select_principle,2,0.881518965
1,153217,ex152b_apply_principle,4,0.445349133
1,153217,ex152b_select_principle,2,0.881518966
1,153217,ex152b_apply_principle,2,0.881518966
1,153217,ex152_select_principle,5,0.804916137
1,153217,ex152_apply_principle,4,0.588757198
1,153217,ex152_select_principle,2,0.881518966
1,153217,ex152_apply_principle,2,0.881518966
1,153217,ex152_select_principle,4,0.663241053
1,153217,ex152_apply_principle,4,0.689217511
1,153217,ex152_apply_principle,2,0.881518966
1,153217,ex152_select_principle,4,0.696956382
1,153217,ex152_apply_principle,4,0.699150405
1,153217,ex152_apply_principle,2,0.881518966
1,153217,ex152_select_principle,2,0.881518966
2,153217,ex144_select_principle,7,0.372459825
1,153217,ex144_apply_principle,7,0.655656931
1,153217,ex144_select_principle,2,0.881518966
2,153217,ex144_apply_principle,2,0.881518966
1,153217,ex212_select_principle,7,0.699263461
1,153217,ex212_apply_principle,2,0.881518966
2,153217,ex212_select_principle,8,0.591421144
2,153217,ex212_apply_principle,8,0.530643619
1,153217,ex212_select_principle,8,0.470051261
1,153217,ex212_apply_principle,8,0.566389306
1,153217,ex242_select_principle,9,0.51196209
1,153217,ex242_apply_principle,9,0.602106219
2,153217,ex242_select_principle,8,0.635570972
1,153217,ex242_apply_principle,8,0.587331941
2,153217,ex242_select_principle,8,0.64760708
2,153217,ex242_select_principle,7,0.699988529
1,153217,ex242_apply_principle,7,0.699996752
2,153217,ex252a_apply_principle,9,0.656665929
1,153217,ex252a_select_principle,2,0.881518966
1,153217,ex252_apply_principle,9,0.621505927
1,153217,ex252_apply_principle,2,0.881518966
2,153217,ex252_select_principle,10,0.445738875
1,153217,ex252_apply_principle,10,0.432296606
1,153217,ex252_select_principle,10,0.584288956
2,153217,ex252_select_principle,10,0.674751604
1,153217,ex252_select_principle,10,0.635586029
1,153218,ex222_select_principle,1,0.207957778
2,153218,ex222_apply_principle,1,0.405323821
2,153218,ex222_select_principle,2,0.850789051
2,153218,ex222_apply_principle,2,0.741846289
1,153218,ex222_select_principle,2,0.514588412
1,153218,ex222_apply_principle,2,0.674267371
1,153218,ex222_select_principle,2,0.792180243
1,153218,ex222_apply_principle,2,0.848740416
2,153218,exc137_select_principle,3,0.43177888
1,153218,exc137_apply_principle,3,0.445683892
1,153218,exc137_select_principle,4,0.47223293
1,153218,exc137_apply_principle,4,0.606165609
2,153218,exc137_select_principle,2,0.870293901
1,153218,exc137_apply_principle,2,0.822826919
1,153218,ex132a_select_principle,5,0.551911431
1,153218,ex132a_apply_principle,5,0.756259963
1,153218,ex132a_select_principle,6,0.408338665
2,153218,ex132a_apply_principle,6,0.639704429
1,153218,ex132a_select_principle,2,0.860786796
1,153218,ex132a_apply_principle,2,0.874518561
1,153218,ex132a_select_principle,2,0.879192332
1,153218,ex132a_apply_principle,2,0.880749803
2,153218,ex132a_select_principle,6,0.607720058
1,153218,ex132a_apply_principle,6,0.573214149
1,153218,ex132a_select_principle,2,0.881265138
1,153218,ex132a_apply_principle,2,0.881435251
1,153218,ex132_select_principle,5,0.839309505
1,153218,ex132_apply_principle,5,0.861504253
1,153218,ex132_select_principle,6,0.687072976
1,153218,ex132_apply_principle,6,0.706513965
2,153218,ex132_select_principle,3,0.606473256
1,153218,ex132_apply_principle,3,0.537755336
2,153218,ex132_select_principle,6,0.709207149
