de_morgan
	153278	3	4	163000
	153279	1	5	879000
	153159	1	4	530000
	153280	1	6	388000
	153160	3	6	321000
	153281	1	6	511000
	153161	4	6	614000
	153282	1	7	5731000
	153162	3	6	679000
	153163	5	6	263000
	153284	3	4	220000
	153142	1	4	584000
	153263	3	6	566000
	153143	2	4	399000
	153264	2	5	938000
	153144	3	4	252000
	153265	3	6	429000
	153145	3	6	537000
	153266	4	6	1180000
	153267	3	4	350000
	153147	5	6	187000
	153268	4	6	986000
	153148	3	6	229000
	153269	1	5	280000
	153149	5	6	468000
	153270	0	6	1659000
	153150	2	7	1162000
	153271	2	5	1012000
	153151	0	3	191000
	153272	2	4	323000
	153152	3	6	250000
	153273	1	2	991000
	153175	1	6	513000
	153296	0	2	250000
	153176	3	6	271000
	153297	1	3	463000
	153177	2	4	311000
	153298	5	6	219000
	153299	2	6	589000
	153179	2	6	235000
	153180	2	4	231000
	153181	2	5	284000
	153182	2	6	147000
	153184	6	6	147000
	153185	4	8	1139000
	153164	3	4	668000
	153285	1	4	1822000
	153165	3	6	572000
	153286	4	6	907000
	153166	2	5	279000
	153167	2	4	341000
	153288	3	6	309000
	153168	3	6	534000
	153289	2	4	936000
	153169	3	6	275000
	153170	3	6	513000
	153171	4	6	416000
	153292	0	6	287000
	153172	3	6	369000
	153293	2	6	495000
	153173	3	6	726000
	153294	2	5	1004000
	153230	6	6	352000
	153351	1	8	1785000
	153110	1	4	655000
	153231	0	2	162000
	153111	1	3	349000
	153353	2	6	1039000
	153112	3	6	204000
	153233	3	6	712000
	153113	4	5	565000
	153234	0	2	222000
	153235	0	4	257000
	153115	1	4	1136000
	153236	0	4	480000
	153357	2	6	870000
	153116	4	6	270000
	153117	3	4	575000
	153239	4	6	659000
	153119	0	3	526000
	153360	4	6	373000
	153240	6	8	969000
	153340	1	4	1979000
	153220	1	5	544000
	153100	3	5	468000
	153221	5	6	309000
	153342	4	8	344000
	153101	4	6	252000
	153222	4	6	423000
	153343	1	4	347000
	153102	5	6	408000
	153223	2	4	557000
	153103	3	6	477000
	153345	4	7	1062000
	153104	3	4	306000
	153225	0	2	617000
	153346	3	6	1702000
	153105	4	6	326000
	153226	1	4	321000
	153347	2	4	312000
	153227	2	6	543000
	153348	2	4	655000
	153107	0	2	282000
	153228	2	6	741000
	153349	1	4	761000
	153108	1	2	69000
	153229	0	2	274000
	153109	2	6	447000
	153131	4	6	265000
	153132	3	6	496000
	153133	4	5	352000
	153254	1	4	533000
	153134	3	6	357000
	153255	3	6	626000
	153135	2	6	514000
	153136	2	4	403000
	153257	2	4	1720000
	153137	0	3	446000
	153258	3	6	5777000
	153138	3	6	649000
	153259	2	6	5058000
	153139	1	4	461000
	153260	3	6	524000
	153140	3	6	254000
	153261	1	6	410000
	153141	5	6	226000
	153120	0	4	431000
	153241	2	6	288000
	153242	2	6	394000
	153363	5	6	403000
	153122	4	6	487000
	153243	0	4	601000
	153123	0	6	347000
	153244	1	6	401000
	153124	2	6	303000
	153245	1	6	362000
	153367	0	4	372000
	153126	1	2	139000
	153247	2	8	757000
	153248	2	6	769000
	153369	2	6	346000
	153128	4	6	661000
	153249	4	6	823000
	153129	1	6	334000
	153370	3	6	603000
	153250	4	6	581000
	153371	2	4	4125000
	153130	2	4	540000
	153251	4	6	560000
addition_theorem_three_events
	153310	1	4	1217000
	153311	5	6	616000
	153312	6	10	2878000
	153313	7	10	1817000
	153315	6	9	1122000
	153317	0	1	42000
	153318	8	10	882000
	153300	3	4	767000
	153301	9	10	3600000
	153302	2	4	346000
	153303	9	10	1252000
	153304	6	8	2614000
	153305	7	7	589000
	153307	9	10	1241000
	153308	3	4	368000
	153309	3	3	347000
	153330	2	5	11984000
	153210	7	8	565000
	153211	7	8	1256000
	153332	6	10	1114000
	153333	0	4	4128000
	153214	10	10	2058000
	153336	2	4	447000
	153216	2	6	813000
	153337	4	7	1375000
	153217	3	5	562000
	153338	2	4	419000
	153218	10	10	1044000
	153339	6	6	675000
	153219	7	10	1097000
	153321	3	7	1029000
	153201	8	10	728000
	153202	9	10	844000
	153323	2	10	796000
	153203	1	1	11000
	153204	2	7	917000
	153325	3	5	685000
	153205	6	6	635000
	153207	3	4	325000
	153328	7	10	1175000
	153208	2	4	701000
	153329	10	10	1818000
	153209	9	10	705000
	153197	4	6	631000
	153199	2	2	480000
	153188	4	4	480000
	153189	6	8	1376000
	153190	2	2	264000
	153191	6	6	4700000
	153192	7	10	1610000
	153193	10	10	882000
	153194	10	10	1031000
	153195	3	6	2328000
	153196	8	8	1240000
	153153	7	9	1081000
	153154	9	10	1573000
	153275	9	10	774000
	153277	0	1	217000
	153157	9	10	767000
	153278	3	4	619000
	153279	7	9	1120000
	153159	4	6	1469000
	153280	6	10	844000
	153160	9	10	978000
	153281	4	8	1042000
	153161	5	6	551000
	153282	0	2	2502000
	153162	9	10	1225000
	153163	9	10	1138000
	153284	3	4	1121000
	153142	2	3	243000
	153263	8	10	4604000
	153143	4	6	395000
	153264	6	6	746000
	153144	3	4	389000
	153265	8	10	700000
	153145	6	8	616000
	153266	4	4	897000
	153267	5	6	855000
	153147	10	10	1040000
	153268	10	10	714000
	153148	7	8	723000
	153269	2	4	894000
	153149	10	10	626000
	153270	7	8	1607000
	153150	7	8	982000
	153271	5	6	2607000
	153151	3	6	977000
	153272	10	10	1209000
	153152	7	8	576000
	153273	0	2	336000
	153175	6	10	691000
	153176	10	10	553000
	153297	4	4	694000
	153177	3	8	763000
	153298	8	10	1137000
	153299	2	4	385000
	153179	9	10	1163000
	153180	1	2	374000
	153181	1	1	17000
	153182	9	10	417000
	153184	9	10	837000
	153185	9	10	1004000
	153164	3	4	1080000
	153285	1	1	8000
	153165	6	10	1734000
	153286	4	7	1645000
	153166	4	4	315000
	153167	5	6	1331000
	153288	8	10	897000
	153168	9	10	809000
	153289	4	4	630000
	153169	6	10	1863000
	153170	10	10	979000
	153171	7	10	1508000
	153292	5	10	977000
	153172	9	10	1041000
	153293	9	10	1926000
	153173	6	10	3267000
	153294	7	10	1276000
	153230	9	10	3002000
	153351	0	7	1642000
	153110	6	6	753000
	153231	0	2	126000
	153111	6	8	847000
	153353	7	10	827000
	153112	7	8	594000
	153233	9	10	1051000
	153113	6	6	1215000
	153234	1	2	2160000
	153235	7	9	760000
	153115	1	2	309000
	153236	3	6	938000
	153357	7	10	1470000
	153116	10	10	922000
	153117	3	8	2687000
	153239	8	10	1761000
	153119	3	4	52000
	153360	9	10	1521000
	153240	6	7	1015000
	153340	3	6	1604000
	153220	4	6	776000
	153100	7	7	691000
	153221	9	10	1056000
	153342	7	10	1579000
	153101	8	10	1089000
	153222	10	10	774000
	153343	6	8	1462000
	153102	6	7	643000
	153223	5	6	865000
	153103	9	10	841000
	153345	3	6	793000
	153104	6	6	667000
	153225	4	6	1537000
	153346	4	7	1667000
	153105	7	10	1787000
	153226	6	6	2022000
	153347	5	6	1698000
	153227	5	10	742000
	153348	6	8	1549000
	153107	5	6	478000
	153228	0	3	1171000
	153349	2	6	2041000
	153108	0	2	221000
	153229	6	6	765000
	153109	9	10	1575000
	153131	5	10	1236000
	153132	8	10	1658000
	153133	5	5	406000
	153254	3	6	1311000
	153134	9	10	806000
	153255	6	6	633000
	153135	7	10	932000
	153136	6	8	1494000
	153257	4	6	1285000
	153137	1	6	1107000
	153258	5	7	2551000
	153138	2	6	63056000
	153259	0	6	1227000
	153139	6	8	745000
	153260	9	10	646000
	153140	5	9	775000
	153261	6	10	1130000
	153141	4	4	36000
	153120	2	6	355000
	153241	7	10	900000
	153242	9	10	639000
	153363	6	6	1336000
	153122	5	6	361000
	153243	7	7	1160000
	153123	6	8	577000
	153244	3	7	508000
	153124	6	9	1074000
	153245	4	6	666000
	153367	3	6	592000
	153126	2	2	146000
	153247	4	5	673000
	153248	8	10	933000
	153369	2	4	421000
	153128	7	9	1520000
	153249	9	10	1273000
	153129	10	10	642000
	153370	7	10	1226000
	153250	7	10	849000
	153371	2	6	5531000
	153130	3	4	889000
	153251	8	10	817000
addition_theorem
	153310	0	4	979000
	153311	7	10	334000
	153312	8	10	1227000
	153313	4	10	598000
	153315	5	10	383000
	153317	4	8	224000
	153318	7	10	522000
	153300	3	6	505000
	153301	5	10	432000
	153302	2	4	1047000
	153303	9	10	497000
	153304	3	6	381000
	153305	4	8	1742000
	153306	0	1	625000
	153307	8	10	333000
	153308	2	4	69000
	153309	3	7	438000
	153330	3	11	1406000
	153210	4	8	334000
	153211	5	6	218000
	153332	6	10	460000
	153212	1	2	129000
	153214	4	9	346000
	153336	3	6	293000
	153216	3	4	421000
	153337	1	7	1815000
	153217	0	4	220000
	153338	5	6	752000
	153218	8	10	712000
	153339	3	6	290000
	153219	5	10	626000
	153321	2	5	130000
	153201	8	10	289000
	153202	6	10	370000
	153323	5	10	326000
	153203	9	9	602000
	153204	4	10	377000
	153325	5	7	415000
	153205	6	10	267000
	153327	1	2	235000
	153207	3	4	110000
	153328	8	10	496000
	153208	0	3	100000
	153329	8	10	603000
	153209	8	10	443000
	153197	0	3	219000
	153188	2	4	184000
	153189	6	10	457000
	153190	4	5	145000
	153191	2	5	1480000
	153192	6	10	503000
	153193	6	10	474000
	153194	5	10	285000
	153195	2	6	555000
	153196	6	10	569000
	153153	7	10	1011000
	153154	6	10	538000
	153275	9	10	369000
	153277	0	6	224000
	153157	8	10	408000
	153278	0	2	789000
	153279	4	10	947000
	153159	1	2	183000
	153280	6	10	271000
	153160	6	9	414000
	153281	9	10	290000
	153161	2	4	272000
	153282	5	6	834000
	153162	8	10	523000
	153163	9	10	653000
	153142	1	3	358000
	153263	6	10	837000
	153143	5	7	241000
	153264	2	4	410000
	153144	2	2	63000
	153265	7	10	215000
	153145	4	6	168000
	153266	6	7	415000
	153267	2	4	206000
	153147	9	10	281000
	153268	6	8	136000
	153148	6	10	204000
	153269	2	8	629000
	153149	10	10	216000
	153270	6	10	505000
	153150	4	7	331000
	153271	5	5	820000
	153151	3	6	750000
	153272	8	10	370000
	153152	8	10	384000
	153273	3	4	200000
	153175	8	10	189000
	153176	8	10	188000
	153297	4	4	293000
	153177	1	4	108000
	153298	3	10	590000
	153299	2	4	205000
	153179	6	10	273000
	153180	1	2	4689000
	153181	3	8	619000
	153182	9	10	121000
	153184	8	10	261000
	153185	4	10	449000
	153164	3	5	716000
	153285	7	7	351000
	153165	7	10	532000
	153286	4	6	500000
	153166	0	3	96000
	153167	2	8	758000
	153288	5	10	831000
	153168	8	10	429000
	153289	1	2	220000
	153169	1	10	1285000
	153170	7	10	432000
	153171	2	10	694000
	153292	7	10	270000
	153172	5	10	655000
	153293	8	10	669000
	153173	7	10	2763000
	153294	5	10	409000
	153230	9	10	430000
	153351	1	16	725000
	153110	4	6	397000
	153231	0	6	97000
	153111	9	10	322000
	153353	7	10	353000
	153112	5	6	215000
	153233	8	10	643000
	153113	2	3	346000
	153234	1	8	9397000
	153235	6	8	275000
	153115	2	2	278000
	153236	3	6	406000
	153357	8	10	665000
	153116	9	10	290000
	153117	5	10	610000
	153239	7	10	412000
	153119	4	6	263000
	153360	7	10	575000
	153240	2	5	473000
	153340	1	6	2758000
	153220	6	9	511000
	153100	6	6	234000
	153221	6	10	505000
	153342	3	10	717000
	153101	8	10	604000
	153222	6	10	226000
	153343	2	6	686000
	153102	10	10	943000
	153223	6	6	474000
	153103	6	10	284000
	153345	6	8	2705000
	153104	6	6	211000
	153225	4	4	171000
	153346	6	10	660000
	153105	6	10	298000
	153226	7	8	228000
	153347	2	5	276000
	153227	7	10	350000
	153348	4	6	591000
	153107	5	6	236000
	153228	2	3	127000
	153349	2	4	148000
	153108	2	6	127000
	153229	5	6	266000
	153109	8	10	670000
	153131	8	10	473000
	153132	10	10	1233000
	153133	3	4	255000
	153254	3	6	446000
	153134	7	10	441000
	153255	2	3	692000
	153135	10	10	177000
	153136	5	10	584000
	153257	2	8	498000
	153137	1	5	826000
	153258	5	10	733000
	153138	7	8	816000
	153259	1	3	112000
	153139	8	10	302000
	153260	9	10	253000
	153140	8	10	320000
	153261	3	10	392000
	153141	7	7	209000
	153120	3	10	347000
	153241	8	10	329000
	153242	6	10	299000
	153363	3	5	458000
	153122	1	4	163000
	153243	4	6	396000
	153123	4	10	373000
	153244	2	10	576000
	153124	3	7	161000
	153245	5	6	282000
	153367	5	6	132000
	153126	3	4	164000
	153247	5	7	637000
	153248	7	10	373000
	153369	0	1	110000
	153128	5	6	440000
	153249	8	10	420000
	153129	5	10	269000
	153370	6	10	639000
	153250	7	10	440000
	153371	0	2	982000
	153251	7	10	540000
bayes_rule
	153153	2	3	441000
	153154	3	6	586000
	153275	3	6	527000
	153310	2	2	410000
	153157	3	6	549000
	153278	2	2	2874000
	153311	1	2	142000
	153279	4	6	1263000
	153312	3	4	1237000
	153159	3	4	1144000
	153313	0	2	112000
	153314	1	2	416000
	153315	0	1	12000
	153317	1	2	280000
	153318	2	4	628000
	153280	1	2	151000
	153160	2	4	2214000
	153281	2	4	669000
	153282	2	2	480000
	153162	2	2	175000
	153163	5	6	802000
	153284	0	2	1339000
	153142	0	1	795000
	153263	2	2	258000
	153143	2	2	11000
	153264	1	1	398000
	153144	2	2	148000
	153265	3	6	660000
	153145	3	4	434000
	153266	0	1	50000
	153147	2	2	571000
	153268	2	4	867000
	153301	0	4	516000
	153148	0	2	351000
	153269	0	2	226000
	153302	0	2	297000
	153149	4	6	507000
	153303	1	3	1127000
	153305	1	3	884000
	153307	3	6	1519000
	153308	1	2	232000
	153309	2	2	16000
	153270	1	2	1923000
	153150	2	3	475000
	153271	2	3	1810000
	153151	1	3	554000
	153272	3	6	1187000
	153152	3	4	544000
	153273	4	6	799000
	153175	0	4	740000
	153176	3	4	270000
	153297	3	3	251000
	153330	2	2	15000
	153177	0	1	57000
	153210	3	6	868000
	153298	4	4	403000
	153211	1	2	180000
	153299	1	4	698000
	153332	2	4	900000
	153179	2	4	482000
	153212	0	3	557000
	153333	0	2	5087000
	153214	5	6	699000
	153337	2	4	1456000
	153217	3	4	828000
	153218	4	6	555000
	153339	0	1	89000
	153219	2	6	1186000
	153182	4	4	333000
	153184	6	6	509000
	153185	2	4	708000
	153164	1	2	488000
	153285	1	2	454000
	153165	1	6	2250000
	153286	1	2	435000
	153166	1	1	217000
	153288	5	6	841000
	153321	1	3	259000
	153168	3	4	650000
	153289	5	6	1878000
	153169	0	4	1290000
	153202	4	4	803000
	153323	3	4	535000
	153204	0	2	102000
	153325	1	2	185000
	153205	3	4	716000
	153327	2	4	421000
	153207	1	2	341000
	153328	1	6	1241000
	153208	1	1	348000
	153329	6	6	906000
	153209	1	4	427000
	153170	2	4	441000
	153171	1	2	591000
	153292	1	4	578000
	153172	2	4	1647000
	153293	5	6	539000
	153173	1	3	1372000
	153294	1	2	469000
	153197	0	3	650000
	153230	2	6	1092000
	153351	0	3	105000
	153110	0	2	442000
	153231	0	2	86000
	153199	5	6	989000
	153112	1	2	387000
	153233	2	4	473000
	153113	3	3	935000
	153234	1	4	4555000
	153235	0	3	269000
	153115	0	2	51000
	153357	2	4	592000
	153116	3	4	558000
	153117	0	2	607000
	153239	2	2	236000
	153119	0	1	163000
	153360	2	4	648000
	153240	2	2	588000
	153340	2	2	385000
	153220	2	4	275000
	153100	4	4	303000
	153188	2	5	705000
	153221	2	4	360000
	153342	2	4	909000
	153101	5	6	295000
	153189	2	4	611000
	153222	1	6	585000
	153343	0	2	419000
	153102	5	6	1237000
	153223	1	3	461000
	153103	4	6	675000
	153345	3	4	483000
	153104	2	2	244000
	153225	4	6	1318000
	153346	1	3	411000
	153105	2	4	789000
	153226	1	1	13000
	153347	1	1	42000
	153227	2	4	491000
	153348	0	2	448000
	153349	0	2	406000
	153108	0	2	270000
	153229	2	2	140000
	153109	4	6	967000
	153191	2	3	320000
	153192	0	2	837000
	153193	2	2	88000
	153194	5	6	632000
	153196	3	4	484000
	153131	2	6	910000
	153132	4	6	3902000
	153133	2	4	608000
	153254	2	4	672000
	153134	1	2	198000
	153255	1	4	403000
	153136	2	4	391000
	153257	2	2	255000
	153137	0	2	25000
	153258	0	2	282000
	153138	1	4	2434000
	153259	0	1	12000
	153260	0	4	2141000
	153140	2	3	438000
	153261	0	2	1976000
	153141	3	3	45000
	153120	0	4	175000
	153241	1	4	707000
	153242	5	6	397000
	153363	2	4	1008000
	153122	1	2	166000
	153243	1	2	17000
	153123	4	5	482000
	153244	2	4	691000
	153124	1	2	280000
	153367	0	2	601000
	153126	3	4	554000
	153247	0	1	33000
	153248	2	4	734000
	153369	1	2	139000
	153128	3	4	796000
	153249	4	5	981000
	153129	0	2	219000
	153370	1	4	1202000
	153250	3	6	1012000
	153371	1	2	1702000
	153130	4	4	469000
	153251	6	6	434000
